CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
2,1,1,2,57,1,0,0,0
0,0,0,1,57,0,0,0,0
4,2,2,3,56,2,0,0,0
0,0,0,1,57,0,0,0,0
2,1,1,2,57,1,0,0,0
0,0,0,1,57,0,0,0,0
0,0,0,1,57,0,0,0,0
0,0,0,1,57,0,0,0,0
0,0,0,1,57,0,0,0,0
0,0,0,1,57,0,0,0,0
4,3,1,2,57,1,0,0,0
1,1,0,1,90,0,0,0,0
6,3,3,1,4,0,0,0,0
6,4,2,3,57,1,0,0,0
4,2,2,1,90,0,0,0,0
0,0,0,1,57,0,0,0,0
13,7,6,4,75,0,0,0,0
19,12,7,2,75,0,0,0,0
42,39,3,4,15,2,0,0,0
7,4,3,1,68,1,0,0,0
2,1,1,1,41,0,0,0,0
0,0,0,1,78,0,0,0,0
0,0,0,1,78,0,0,0,0
55,18,37,13,31,2,0,0,0
4,2,2,1,68,0,0,0,0
12,1,11,2,77,0,0,0,0
84,31,53,13,4,5,0,0,0
48,31,17,12,4,4,0,0,0
199,69,130,28,5,8,0,0,0
92,21,71,7,34,3,0,0,0
3,0,3,1,21,0,0,0,0
0,0,0,1,46,0,0,0,0
4,2,2,2,1,0,0,0,0
2,2,0,1,95,1,0,0,0
329,214,115,5,41,2,0,0,0
