CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
6,3,3,1,37,0,0,0,2179
11,10,1,1,50,0,0,0,1566
3,2,1,1,26,0,0,0,104
2,0,2,1,26,0,0,0,295
35,19,16,1,31,0,0,0,210
322,255,67,4,25,1,0,0,749
311,240,71,4,25,1,0,0,752
0,0,0,1,29,0,0,0,687
0,0,0,1,29,0,0,0,124
181,102,79,2,25,1,0,0,396
93,66,27,2,24,0,0,0,121
71,45,26,2,25,1,0,0,345
80,54,26,3,17,1,0,0,283
446,301,145,4,25,1,0,0.000905797101449275,1104
25,24,1,1,25,0,0,0,311
10,9,1,2,25,1,0,0,131
10,5,5,2,25,0,0,0,1034
130,86,44,3,25,1,0,0,253
60,39,21,4,25,1,0,0,179
54,14,40,1,28,1,0,0,557
37,31,6,3,25,1,0,0,117
6,3,3,1,28,1,0,0,225
4,2,2,1,28,1,0,0,23
843,596,247,4,25,1,0,0,1012
30,23,7,1,28,1,0,0,98
5,4,1,1,28,1,0,0,7
69,30,39,2,28,1,0,0,142
176,115,61,3,25,1,0,0,245
59,2,57,1,28,1,0,0,143
119,87,32,4,25,1,0,0,151
997,319,678,1,29,0,0,0,365
203,166,37,1,25,0,0,0,174
14,1,13,1,25,0,0,0,52
11,10,1,1,25,0,0,0,87
8,6,2,1,31,0,0,0,14
80,63,17,1,31,0,0,0,127
6,3,3,1,31,0,0,0,92
7,5,2,1,31,0,0,0,196
4,2,2,1,31,0,0,0,3
15,14,1,1,86,0,0,0,525
4,2,2,1,10,0,0,0,457
3,2,1,1,26,0,0,0,104
3,2,1,1,26,0,0,0,103
6,3,3,1,37,0,0,0.00101626016260163,984
6,3,3,1,37,0,0,0.000886524822695035,1128
6,3,3,1,37,0,0,0,1678
32,28,4,1,34,0,0,0,373
8,1,7,1,34,0,0,0,137
8,7,1,1,34,0,0,0,81
2,0,2,1,26,0,0,0,1372
16,9,7,1,57,1,0,0,2032
4,2,2,1,45,1,0,0,221
19,12,7,1,34,0,0,0,149
13,8,5,1,34,0,0,0,870
10,7,3,1,34,0,0,0,339
3,2,1,1,26,0,0,0,107
16,12,4,1,34,0,0,0,330
16,4,12,1,34,0,0,0,23
5,3,2,1,48,0,0,0,356
2,1,1,1,20,0,0,0,756
18,10,8,1,20,0,0,0,204
139,125,14,4,0,0,0,0,164
2,1,1,1,20,0,0,0,1817
48,27,21,1,22,0,0,0,542
9,4,5,2,29,0,0,0,453
2,1,1,1,20,0,0,0,77
4,2,2,1,20,0,0,0,136
5,2,3,2,20,0,0,0,315
8,7,1,1,29,0,0,0,172
40,33,7,2,13,0,0,0,511
5,4,1,1,50,0,0,0,282
4,2,2,1,23,0,0,0,123
39,22,17,4,20,0,0,0,412
17,10,7,2,2,1,0,0,206
263,196,67,6,0,0,0,0,2969
19,12,7,5,10,0,0,0.00116890707188778,1711
108,63,45,4,13,0,0,0,1214
66,25,41,6,14,1,0,0,1320
3,1,2,1,50,0,0,0,179
117,100,17,3,10,0,0,0,1020
8,6,2,2,17,0,0,0,255
3,2,1,1,20,0,0,0,83
78,61,17,8,0,0,0,0,270
7,4,3,2,26,0,0,0.00649350649350649,154
0,0,0,1,55,0,0,0,56
5,4,1,1,26,0,0,0,116
6,3,3,1,37,0,0,0,446
4,2,2,1,49,0,0,0.000823045267489712,1215
59,56,3,3,29,1,0,0.00294985250737463,339
2,1,1,1,86,1,0,0,477
3,1,2,1,29,0,0,0,147
14,13,1,1,50,0,0,0,1223
3,2,1,1,29,0,0,0,234
4,2,2,1,52,0,0,0,1000
38,27,11,2,53,0,0,0,679
70,54,16,4,11,0,0,0,642
58,19,39,1,48,0,0,0,348
4,2,2,1,26,0,0,0,141
11,6,5,2,29,0,0,0,1218
40,29,11,2,57,1,0,0,628
9,5,4,2,42,1,0,0,216
29,27,2,1,85,0,0,0,200
4,2,2,1,26,0,0,0,352
46,32,14,2,44,0,0,0,230
4,2,2,1,48,0,0,0,468
10,9,1,1,10,0,0,0,1783
3,2,1,1,29,0,0,0,127
60,47,13,3,11,0,0,0.000527843758247559,3789
3,2,1,1,29,0,0,0,146
14,10,4,1,48,0,0,0,262
3,2,1,1,29,0,0,0,135
35,21,14,2,11,0,0,0,2965
15,4,11,1,27,1,0,0,2286
3,2,1,1,29,0,0,0,452
3,2,1,1,29,0,0,0,516
3,2,1,1,29,0,0,0,104
72,41,31,2,29,0,0,0,953
140,69,71,1,10,0,0,0,809
34,33,1,1,41,0,0,0,690
6,4,2,1,11,0,0,0,492
17,13,4,2,11,0,0,0,204
19,17,2,2,20,0,0,0,549
4,3,1,1,10,0,0,0,181
88,22,66,1,55,0,0,0,1052
177,172,5,2,9,0,0,0,388
0,0,0,1,89,0,0,0,0
3,2,1,1,29,0,0,0,409
7,3,4,2,29,0,0,0,390
3,2,1,1,29,0,0,0,323
5,3,2,1,47,0,0,0,478
3,2,1,1,29,0,0,0,365
2,0,2,1,26,0,0,0,380
6,3,3,1,12,1,0,0,528
26,13,13,1,45,0,0,0,961
10,5,5,1,45,0,0,0,592
3,2,1,1,28,0,0,0,704
1,1,0,1,28,0,0,0,52
8,7,1,1,50,0,0,0,513
8,4,4,2,28,0,0,0.00396825396825397,504
1,1,0,1,28,0,0,0,114
14,7,7,1,45,0,0,0,302
17,11,6,3,11,0,0,0,351
713,347,366,4,11,0,0,0,1204
46,38,8,1,11,0,0,0,122
57,32,25,3,11,0,0,0,183
7,2,5,1,11,0,0,0,78
26,22,4,3,84,0,0,0,373
107,106,1,1,89,0,0,0,888
10,6,4,2,11,0,0,0,402
542,344,198,10,11,1,0,0,444
8,5,3,2,84,1,0,0,157
5,4,1,1,80,0,0,0,84
0,0,0,1,82,0,0,0,188
127,108,19,1,11,0,0,0,157
0,0,0,1,80,0,0,0,643
24,17,7,2,80,0,0,0,604
101,90,11,4,72,0,0,0,352
183,169,14,2,82,0,0,0,415
95,86,9,1,82,0,0,0,115
7,6,1,1,82,0,0,0,32
0,0,0,1,80,0,0,0,125
5,4,1,1,11,0,0,0,82
9,4,5,2,11,1,0,0,505
0,0,0,1,80,0,0,0.0238095238095238,42
3,2,1,1,26,0,0,0,188
28,22,6,1,11,0,0,0,51
26,18,8,1,51,0,0,0,703
15,10,5,2,50,0,0,0.00314465408805031,318
6,3,3,1,11,0,0,0,277
0,0,0,1,11,0,0,0,586
0,0,0,1,11,0,0,0,118
66,46,20,4,11,0,0,0,277
54,33,21,3,11,0,0,0.00197628458498024,1012
16,11,5,1,11,0,0,0,79
97,69,28,3,11,0,0,0,248
265,242,23,6,11,1,0,0,502
4,2,2,1,46,1,0,0,81
3,2,1,1,46,1,0,0,76
5,4,1,1,46,1,0,0,75
4,2,2,1,46,1,0,0,301
21,15,6,1,46,1,0,0,142
16,9,7,1,57,1,0,0,2121
4,2,2,1,57,1,0,0,214
6,3,3,1,37,0,0,0,660
16,8,8,1,45,0,0,0,495
19,10,9,3,24,0,0,0,367
6,3,3,1,18,0,0,0,943
4,2,2,1,9,0,0,0,124
4,3,1,1,23,0,0,0,50
9,7,2,1,6,0,0,0,560
22,19,3,1,6,0,0,0,2893
3,2,1,1,28,0,0,0,88
6,5,1,1,31,0,0,0,214
3,2,1,1,17,1,0,0,77
117,81,36,2,24,0,0,0,810
20,11,9,2,10,1,0,0,2645
6,3,3,1,29,0,0,0,1195
6,3,3,1,49,0,0,0,434
4,2,2,1,49,0,0,0,1173
16,7,9,1,57,1,0,0,1985
6,3,3,1,37,0,0,0,1322
3,2,1,1,26,0,0,0,124
5,2,3,1,82,0,0,0,158
3,1,2,1,82,0,0,0,207
3,1,2,1,82,0,0,0,109
3,2,1,1,28,0,0,0,1156
6,3,3,1,40,0,0,0,64
4,2,2,1,40,0,0,0,281
21,11,10,2,40,1,0,0,1190
26,3,23,1,40,0,0,0,823
0,0,0,1,40,0,0,0,93
10,5,5,1,40,0,0,0,702
6,3,3,1,37,0,0,0,1582
8,4,4,1,40,0,0,0,1167
4,2,2,1,45,0,0,0,609
4,2,2,1,49,0,0,0,798
24,18,6,1,51,0,0,0,617
3,2,1,1,28,0,0,0,571
9,4,5,1,28,0,0,0,115
4,2,2,1,5,0,0,0,377
45,32,13,2,73,0,0,0,472
6,4,2,2,11,0,0,0,92
10,4,6,1,21,0,0,0,310
20,13,7,3,21,0,0,0,644
4,3,1,1,28,0,0,0,84
4,2,2,1,79,0,0,0,99
6,4,2,1,77,0,0,0,511
9,7,2,1,80,0,0,0,436
5,3,2,1,21,0,0,0,289
16,15,1,1,21,0,0,0,208
111,65,46,3,21,0,0,0,433
14,9,5,1,9,0,0,0,448
3,2,1,1,28,0,0,0,253
11,6,5,2,21,0,0,0,225
3,2,1,1,28,0,0,0,273
3,2,1,1,26,0,0,0,103
6,3,3,1,37,0,0,0,2038
6,3,3,1,37,0,0,0,1045
16,9,7,2,53,2,0,0.000372856077554064,2682
4,2,2,1,53,1,0,0,201
33,20,13,1,57,1,0,0,1379
26,15,11,1,57,1,0,0,1635
6,3,3,1,37,0,0,0,1518
6,3,3,1,37,0,0,0,1179
3,2,1,1,26,0,0,0,78
24,18,6,1,51,0,0,0,756
28,18,10,3,26,0,0,0,249
4,0,4,1,26,0,0,0,195
6,3,3,1,37,0,0,0,1780
6,3,3,1,37,0,0,0,1011
35,22,13,1,57,1,0,0,1366
25,14,11,1,57,1,0,0,1634
6,3,3,1,37,0,0,0,1523
24,18,6,1,51,0,0,0,687
27,17,10,3,26,0,0,0,249
53,52,1,1,32,0,0,0,803
4,0,4,1,26,0,0,0,210
6,3,3,1,37,0,0,0,466
18,9,9,1,45,0,0,0,1136
24,18,6,1,51,0,0,0,659
3,2,1,1,26,0,0,0,105
3,2,1,1,26,0,0,0,167
164,131,33,6,25,1,0,0,2854
16,9,7,1,73,0,0,0,132
