CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
99,52,47,4,59,1,0,0.0028735632183908,348
213,151,62,10,59,3,0,0.00234055002925688,1709
210,155,55,5,59,0,0,0.00208188757807078,1441
61,37,24,5,59,0,0,0.00226586102719033,1324
200,105,95,6,59,2,0,0,1314
13,6,7,2,59,0,0,0,526
49,43,6,2,59,0,0,0.00271739130434783,368
89,46,43,2,59,1,0,0.00211565585331453,1418
409,291,118,12,38,5,0,0.00168756027000964,4148
114,63,51,6,59,3,0,0.000799360511590727,1251
181,131,50,8,59,1,0,0.00233100233100233,858
171,136,35,4,59,1,0,0.00135043889264011,1481
57,42,15,5,59,1,0,0.00166944908180301,599
127,100,27,2,59,1,0,0.00141242937853107,708
4,3,1,1,114,1,0,0,207
3,1,2,1,141,0,0,0,626
1234,920,314,19,52,6,0,0.000259605399792316,3852
18,11,7,6,56,2,0,0.0068649885583524,437
59,27,32,2,128,1,0,0.00230414746543779,434
635,317,318,10,4,3,0,0.000579038795599305,1727
157,105,52,8,4,4,0,0.00217627856365615,1838
237,119,118,6,59,0,0,0.00309187279151943,2264
70,34,36,4,59,1,0,0.000778210116731518,1285
15,7,8,3,59,0,0,0.00238095238095238,420
27,13,14,3,59,0,0,0,1010
162,141,21,2,59,0,0,0,2028
281,213,68,7,59,1,0,0.000755857898715042,1323
77,55,22,4,59,1,0,0,503
21,11,10,2,59,1,0,0.0078125,128
28,25,3,2,71,1,0,0,208
1,0,1,1,141,1,0,0,609
51,46,5,1,55,0,0,0,135
5,2,3,1,178,0,0,0.0117647058823529,85
3,1,2,1,141,1,0,0,328
3,1,2,1,141,1,0,0,342
3,1,2,1,141,1,0,0,490
3,1,2,1,141,1,0,0.00203252032520325,492
0,0,0,1,177,0,0,0,0
5,1,4,1,141,1,0,0,128
16,12,4,1,139,0,0,0,312
124,95,29,3,50,2,0,0.00336700336700337,594
34,19,15,5,59,1,0,0,123
28,17,11,2,59,1,0,0.00497512437810945,201
655,316,339,10,11,2,0,0.00592885375494071,1012
138,106,32,9,1,3,0,0.00381679389312977,786
60,42,18,5,11,1,0,0,590
2134,800,1334,13,11,3,0,0.00234558248631744,2558
563,282,281,21,2,9,1,0.000946969696969697,4224
34,22,12,6,11,0,0,0,896
320,185,135,6,59,1,0,0.00155763239875389,642
345,292,53,5,57,1,0,0.0010851871947911,1843
15,7,8,3,59,0,0,0,996
39,23,16,4,59,0,0,0,158
62,46,16,3,132,1,0,0,167
210,141,69,6,41,1,0,0.000929800092980009,2151
29,18,11,2,59,1,0,0.0036231884057971,276
4,1,3,1,141,1,0,0,576
42,21,21,3,26,1,0,0,1702
147,99,48,5,8,2,0,0,1872
3,1,2,1,141,1,0,0.00510204081632653,196
99,62,37,6,48,2,0,0,225
6,3,3,2,139,0,0,0,124
198,115,83,8,27,3,0,0.00101522842639594,985
437,206,231,7,48,2,0,0,441
3,1,2,1,141,0,0,0,353
22,11,11,4,86,1,0,0.00292825768667643,683
27,18,9,4,71,2,0,0,966
279,207,72,6,59,3,0,0,637
661,402,259,10,59,3,0,0,2486
237,134,103,8,48,2,0,0,694
182,98,84,7,11,2,0,0.000768049155145929,1302
8,3,5,2,59,0,0,0,378
12,6,6,2,133,1,0,0,94
42,35,7,4,59,0,0,0,65
108,66,42,3,12,1,0,0.00392927308447937,1018
21,10,11,2,59,0,0,0.00102459016393443,976
18,16,2,2,94,0,0,0,245
97,68,29,8,44,1,0,0,637
1835,1007,828,32,11,7,1,0.00156412930135558,3836
376,218,158,10,59,4,0,0.00132802124833997,1506
516,470,46,12,59,2,1,0.0022212350066637,2251
4,2,2,1,88,1,0,0,240
31,15,16,3,57,0,0,0.000302571860816944,3305
5,1,4,1,141,0,0,0.00214132762312634,467
497,373,124,7,24,3,0,0.000671892497200448,4465
7,3,4,2,141,0,0,0,149
4,1,3,1,141,0,0,0.00124223602484472,805
3,1,2,1,141,0,0,0.000382409177820268,2615
1331,631,700,8,45,5,0,0.000498877525567473,4009
49,18,31,1,26,0,0,0.00497512437810945,402
92,49,43,3,59,1,0,0,303
540,498,42,6,58,3,0,0.0017531556802244,2852
7,3,4,2,141,0,0,0,520
678,342,336,6,4,4,0,0.00136612021857923,5124
30,13,17,3,8,1,0,0.00366300366300366,273
21,10,11,1,159,0,0,0.000190512478567346,5249
6,3,3,2,141,1,0,0,530
6,3,3,2,141,1,0,0,564
50,37,13,3,59,1,0,0.00138792505204719,1441
28,25,3,2,59,1,0,0.000794912559618442,1258
177,107,70,2,59,1,0,0.0016025641025641,624
293,274,19,5,59,2,0,0,524
33,19,14,4,11,0,0,0,315
4,1,3,1,141,0,0,0.000624219725343321,1602
98,50,48,1,59,0,0,0.00202020202020202,1485
69,34,35,3,59,1,0,0.000378429517502365,5285
10,5,5,1,59,0,0,0.00215982721382289,463
6,3,3,2,141,1,0,0.00157728706624606,1268
30,16,14,2,8,1,0,0,426
315,64,251,2,58,1,0,0.00281293952180028,711
259,110,149,5,59,0,0,0.00321543408360129,622
11,5,6,3,59,0,0,0.00638977635782748,626
3,1,2,1,141,0,0,0,1278
69,37,32,4,59,1,0,0.00108607113765952,3683
10,6,4,2,141,1,0,0,738
657,449,208,12,22,7,0,0.00213467882786726,5153
748,487,261,8,59,3,0,0.00197044334975369,5075
168,111,57,4,59,1,0,0,371
278,181,97,6,21,1,0,0.000445533526397861,4489
6,1,5,1,141,0,0,0.000674763832658569,1482
21,8,13,3,59,0,0,0.00247524752475248,808
551,341,210,6,24,3,0,0.000693240901213172,2885
4,2,2,1,142,0,0,0,169
245,72,173,6,57,2,0,0,1825
15,7,8,2,59,0,0,0.000931966449207828,1073
80,62,18,4,59,1,0,0.00134710372698698,2227
623,393,230,9,27,4,0,0.00138504155124654,3610
211,144,67,5,57,1,0,0.00122249388753056,818
128,90,38,4,59,1,0,0,513
83,48,35,9,4,3,0,0.000963855421686747,2075
391,263,128,7,57,3,1,0,625
4,2,2,1,59,0,0,0.0014402304368699,2083
15,7,8,2,144,1,0,0,1124
564,446,118,6,59,2,0,0.000754147812971342,1326
21,14,7,3,59,1,0,0,86
3,1,2,1,141,0,0,0,514
103,60,43,5,27,2,0,0.00102774922918808,973
4,2,2,1,59,0,0,0.00900900900900901,111
147,73,74,5,59,2,1,0,1187
87,42,45,5,27,1,0,0.00173010380622837,578
6,3,3,1,59,0,0,0,432
8,4,4,1,59,0,0,0,373
3,1,2,1,59,0,0,0,71
4,2,2,1,59,0,0,0,70
58,29,29,4,5,1,0,0,168
4,2,2,1,59,0,0,0,119
50,25,25,4,5,1,0,0,158
7,2,5,2,141,0,0,0,565
36,17,19,3,59,0,0,0.00305810397553517,654
221,120,101,3,59,0,0,0.00129785853341986,1541
3735,2047,1688,39,3,14,2,0.00168815224063843,6516
3,1,2,1,141,0,0,0,131
84,40,44,4,59,1,0,0,388
113,57,56,3,57,1,0,0,462
54,21,33,3,24,1,0,0,1158
3,1,2,1,141,0,0,0.00143884892086331,695
128,82,46,10,9,2,0,0.00443951165371809,901
111,104,7,3,141,1,0,0.00118906064209275,841
24,12,12,1,59,0,0,0,1023
469,223,246,4,59,1,0,0.000369685767097967,2705
133,106,27,2,59,1,0,0,812
223,132,91,7,15,1,0,0.000720980533525595,1387
410,194,216,9,59,5,0,0.000677048070412999,2954
44,17,27,4,59,2,0,0,503
101,67,34,3,103,1,0,0.0045662100456621,219
511,268,243,7,51,1,0,0.000560852495793606,1783
160,134,26,4,54,0,0,0,924
232,216,16,3,54,2,0,0,929
14,10,4,2,54,1,0,0,41
26,12,14,5,49,1,0,0,190
135,91,44,7,11,1,0,0.000715051841258491,2797
101,49,52,3,59,0,0,0.00275482093663912,363
9,4,5,2,59,0,0,0.00198807157057654,1006
29,10,19,5,59,0,0,0,691
12,9,3,2,137,0,0,0,18
3,1,2,1,141,0,0,0.00553505535055351,542
7,2,5,2,141,0,0,0,220
78,59,19,5,31,2,0,0.00145985401459854,1370
1548,865,683,17,54,6,0,0.000226295541977823,8838
61,49,12,5,54,2,0,0.00229885057471264,435
3,1,2,1,141,0,0,0.00092678405931418,1079
104,57,47,7,11,0,0,0,1337
58,32,26,7,49,1,0,0,421
106,75,31,6,59,1,0,0,858
202,74,128,6,57,2,0,0,1689
21,9,12,3,59,0,0,0,41
688,512,176,12,59,3,0,0.000648508430609598,1542
23,12,11,2,59,0,0,0.0151515151515152,66
162,119,43,7,8,2,0,0.00115207373271889,868
480,166,314,9,24,6,0,0.00165654334621756,1811
3,1,2,1,141,0,0,0,58
26,11,15,5,57,3,0,0,424
332,174,158,7,59,3,0,0.00273224043715847,366
10,5,5,1,174,1,0,0,47
28,16,12,3,95,1,0,0.0037593984962406,266
221,99,122,7,59,2,0,0,368
10,2,8,2,141,1,0,0,15
115,61,54,2,59,0,0,0,353
12,6,6,2,59,0,0,0,18
1447,819,628,5,59,0,0,0,2046
10,7,3,1,95,0,0,0,97
37,15,22,4,95,3,0,0.003125,320
74,60,14,4,59,1,0,0,125
242,194,48,6,59,1,0,0,918
8,3,5,2,59,0,0,0,274
66,36,30,4,59,2,0,0.000404858299595142,2470
203,123,80,3,95,1,0,0,243
57,26,31,2,59,1,0,0,60
70,47,23,4,59,1,0,0.00418410041841004,239
8,4,4,2,71,0,0,0.025,40
3,1,2,1,141,0,0,0,217
37,15,22,2,59,0,0,0,343
7,2,5,1,71,0,0,0,159
7,2,5,1,71,0,0,0,158
18,9,9,2,91,0,0,0.00284900284900285,351
3,2,1,1,27,1,0,0,54
41,19,22,5,124,2,0,0.00694444444444444,144
442,235,207,8,58,3,0,0.00431034482758621,464
51,22,29,4,59,2,1,0.00680272108843537,147
149,84,65,7,59,2,1,0.00293255131964809,341
3,1,2,1,142,0,0,0,25
17,11,6,4,142,2,0,0.0126582278481013,316
95,55,40,6,27,3,0,0.0125523012552301,239
12,7,5,3,59,0,0,0,26
107,92,15,5,27,2,0,0.00630914826498423,634
4,2,2,1,142,0,0,0,148
3,2,1,1,15,0,0,0,73
96,62,34,8,31,3,0,0.00710479573712256,563
12,6,6,2,59,1,0,0,38
18,9,9,5,59,1,0,0.029126213592233,103
6,5,1,1,27,1,0,0,35
4,2,2,1,59,0,0,0,139
6,3,3,1,59,0,0,0,121
14,9,5,2,27,1,0,0,134
30,27,3,2,59,1,0,0,121
9,3,6,2,142,0,0,0.027027027027027,148
4,2,2,1,142,0,0,0,52
4,2,2,1,144,0,0,0.010989010989011,182
12,6,6,4,27,3,0,0.0117647058823529,170
24,19,5,4,59,1,0,0.00386100386100386,259
31,19,12,3,59,0,0,0,72
99,48,51,12,59,5,0,0.00241545893719807,828
4,3,1,1,124,1,0,0,41
104,52,52,26,8,13,0,0.310344827586207,58
35,26,9,4,103,3,0,0,227
33,18,15,5,142,2,0,0,103
30,15,15,5,99,2,0,0,73
4,2,2,1,142,0,0,0.00446428571428571,224
45,30,15,4,59,2,0,0.00421940928270042,237
70,35,35,3,124,2,0,0.00806451612903226,124
222,134,88,4,59,1,0,0.00111731843575419,895
7,4,3,2,59,0,0,0.00321543408360129,311
63,34,29,6,27,2,0,0,467
20,12,8,1,27,1,0,0,68
111,52,59,5,27,2,0,0,152
4,3,1,1,157,0,0,0.00520833333333333,192
21,13,8,4,59,1,0,0.00609756097560976,164
3,1,2,1,142,0,0,0,96
24,11,13,2,27,1,0,0,79
18,10,8,2,59,0,0,0,80
3,2,1,1,134,0,0,0.004739336492891,211
103,65,38,3,59,1,0,0.00108108108108108,925
274,192,82,17,4,8,0,0.00174042764793635,4022
6,3,3,1,59,0,0,0,80
4,2,2,1,59,0,0,0.00667779632721202,599
22,11,11,2,59,1,0,0,61
2,1,1,1,59,0,0,0,39
5,4,1,1,94,0,0,0.04,25
20,11,9,5,59,1,0,0.01,100
8,3,5,2,59,0,0,0.0740740740740741,27
31,14,17,2,59,0,0,0.0298507462686567,67
3,2,1,1,144,0,0,0,106
20,11,9,4,59,1,0,0.0163934426229508,61
8,4,4,2,89,0,0,0.00531914893617021,188
6,3,3,1,59,0,0,0,26
32,17,15,5,27,1,0,0.0222222222222222,135
4,2,2,1,144,0,0,0,58
26,13,13,4,59,2,0,0.0106007067137809,283
3,1,2,1,142,0,0,0,26
15,10,5,3,142,0,0,0.00847457627118644,118
6,1,5,1,176,1,0,0,76
3,1,2,1,142,0,0,0,29
6,3,3,1,158,0,0,0.0222222222222222,45
4,2,2,1,158,0,0,0,29
6,3,3,1,59,0,0,0,39
4,2,2,2,59,0,0,0,27
47,25,22,5,59,2,0,0.0147058823529412,136
65,45,20,6,59,2,0,0,173
32,17,15,3,59,1,1,0.00195694716242661,511
8,4,4,1,59,0,0,0,302
35,27,8,3,59,1,0,0,159
4,2,2,1,86,0,0,0,53
14,1,13,1,165,1,0,0,21
13,6,7,3,27,1,0,0,45
5,4,1,1,165,1,0,0,50
15,9,6,2,59,0,0,0,127
3,1,2,1,142,0,0,0,76
0,0,0,1,165,1,0,0,29
11,1,10,1,178,0,0,0,188
46,23,23,1,59,0,0,0.00272479564032698,367
26,15,11,4,44,2,1,0.00613496932515337,326
88,66,22,11,65,4,0,0.00506879073135409,1381
4,3,1,1,103,1,0,0.0149253731343284,67
7,5,2,2,65,1,0,0.00622406639004149,482
13,10,3,2,59,0,0,0.0117647058823529,85
328,187,141,24,27,10,0,0.00204081632653061,1960
13,12,1,1,97,0,0,0,322
17,15,2,2,122,1,0,0.00204918032786885,488
24,13,11,4,59,2,0,0.0051440329218107,972
142,77,65,4,59,2,0,0.0050709939148073,986
3,1,2,1,154,1,0,0,106
41,23,18,7,59,2,0,0.0175438596491228,114
7,3,4,2,140,1,0,0,35
20,10,10,5,59,3,0,0,99
7,3,4,1,179,1,0,0.0141843971631206,141
15,8,7,3,59,1,0,0.0227272727272727,44
12,7,5,3,112,1,0,0.0224719101123595,89
8,4,4,1,59,0,0,0,58
14,9,5,2,59,1,0,0,43
8,4,4,1,59,0,0,0.0344827586206897,29
5,3,2,1,128,1,0,0,31
18,9,9,2,152,1,0,0,46
21,11,10,4,59,1,0,0.0238095238095238,84
4,2,2,1,59,0,0,0,82
8,4,4,1,59,0,0,0,99
20,10,10,1,59,0,0,0,70
