CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
330,258,72,13,19,4,0,0.00361663652802893,2212
138,137,1,2,52,0,0,0.00383141762452107,261
37,27,10,3,74,1,0,0,262
1139,891,248,22,0,2,0,0.000849978750531237,2353
2,1,1,1,163,1,0,0,4370
29,26,3,3,122,0,0,0,171
151,147,4,2,9,0,0,0.0033003300330033,303
642,596,46,7,33,0,0,0.00091869545245751,2177
26,26,0,1,131,0,0,0.00657894736842105,152
82,82,0,1,73,0,0,0,514
6,3,3,1,94,1,0,0.00181159420289855,552
201,192,9,13,9,0,0,0,838
65,65,0,6,71,0,0,0,196
446,431,15,15,0,1,0,0.00387596899224806,516
7,3,4,1,172,0,0,0,287
14,13,1,4,1,0,0,0,199
554,530,24,31,0,0,0,0.00160128102481986,2498
400,371,29,19,1,2,0,0.00109051254089422,917
447,408,39,23,8,4,0,0,1151
101,101,0,9,0,0,0,0,193
135,132,3,9,45,0,0,0.00253164556962025,395
10,10,0,1,3,0,0,0.013986013986014,143
96,93,3,10,0,0,0,0,472
77,77,0,4,43,0,0,0.0338983050847458,118
25,25,0,2,72,0,0,0,169
146,145,1,3,6,0,0,0.015625,256
247,242,5,8,49,0,0,0.00420168067226891,476
130,128,2,6,1,2,0,0.00287769784172662,695
461,438,23,19,8,0,0,0,504
34,17,17,1,174,0,0,0,554
2,1,1,1,58,0,0,0,673
2,1,1,1,85,1,0,0.00389105058365759,257
5,2,3,1,71,0,0,0.00341296928327645,293
0,0,0,1,131,0,0,0,46
9,8,1,1,113,0,0,0,108
44,37,7,5,71,1,0,0.00233100233100233,429
25,16,9,4,74,2,0,0,979
31,21,10,5,38,1,0,0,274
25,22,3,1,94,0,0,0,217
2,1,1,1,119,0,0,0,57
122,103,19,3,60,0,0,0,343
113,109,4,5,53,0,0,0,552
2,1,1,1,119,0,0,0,843
466,464,2,3,150,0,0,0.00217391304347826,920
4,2,2,1,174,0,0,0,1043
2,1,1,1,85,1,0,0,510
4,2,2,1,85,1,0,0,926
3305,1874,1431,56,49,2,0,0.000373412994772218,2678
45,25,20,4,64,2,0,0,227
7,2,5,2,55,0,0,0,395
900,851,49,24,18,2,0,0,2939
134,129,5,10,69,1,0,0,337
1732,1428,304,24,2,0,0,0.00085397096498719,1171
337,323,14,9,2,0,0,0.0109289617486339,366
0,0,0,1,131,0,0,0,46
2,1,1,1,85,1,0,0,116
49,40,9,4,38,2,0,0.000968523002421308,2065
396,378,18,12,0,2,0,0,1734
45,32,13,2,21,2,0,0.00324149108589951,617
0,0,0,1,133,0,0,0.0204081632653061,49
40,20,20,2,85,1,0,0,1651
12,6,6,2,58,1,0,0.00223713646532438,447
2,1,1,1,119,0,0,0,480
2,1,1,1,119,0,0,0,488
6,3,3,1,119,0,0,0,840
5,4,1,2,56,0,0,0,687
278,262,16,7,81,0,0,0.0021505376344086,465
12,12,0,2,95,0,0,0.0172413793103448,58
183,157,26,6,95,0,0,0.00462962962962963,216
66,63,3,3,74,1,0,0.00819672131147541,122
16,9,7,2,65,1,0,0.00139470013947001,1434
48,43,5,5,1,4,0,0,2667
33,12,21,5,89,3,0,0,830
2,1,1,1,102,1,0,0,446
72,44,28,1,74,0,0,0.00363636363636364,275
23,20,3,2,116,0,0,0,493
138,122,16,3,119,0,0,0,309
249,239,10,5,105,1,0,0,2514
2,1,1,1,102,1,0,0,1110
20,10,10,2,116,0,0,0,1438
10,5,5,1,118,0,0,0,930
138,136,2,3,45,1,0,0,266
7,4,3,2,102,1,0,0,276
