CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
21,11,10,3,44,3,3,0,161
8,4,4,2,64,2,2,0,210
10,5,5,3,44,3,3,0,399
32,16,16,2,64,2,2,0,1254
45,24,21,3,25,3,3,0,528
455,261,194,6,25,6,6,0,410
6,4,2,1,124,1,1,0,116
0,0,0,1,124,1,1,0,0
103,36,67,4,1,4,3,0.00114025085518814,877
1547,456,1091,8,1,8,6,0,2111
9,2,7,1,124,1,1,0,63
239,198,41,5,25,5,5,0,789
119,61,58,4,44,4,4,0,329
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
784,66,718,2,44,2,2,0,0
192,37,155,2,44,2,2,0,0
379,260,119,7,25,7,6,0,533
0,0,0,1,25,1,1,0,268
2,2,0,1,93,1,1,0,59
382,291,91,6,7,6,5,0,770
5,3,2,2,64,2,2,0,50
26,12,14,1,124,1,1,0,50
415,325,90,6,25,6,6,0,1402
355,227,128,5,25,5,5,0,532
41,38,3,4,64,4,4,0,80
75,3,72,2,44,2,2,0,297
19,10,9,2,25,2,2,0,46
13,13,0,1,25,1,1,0,138
21,11,10,3,44,3,3,0,394
59,31,28,4,25,4,4,0,287
421,223,198,5,44,5,5,0,881
0,0,0,2,64,2,2,0,0
3,1,2,1,124,1,1,0,37
6,3,3,2,44,2,2,0,197
0,0,0,1,44,1,1,0,189
8,4,4,2,64,2,2,0,0
0,0,0,1,64,1,1,0,0
72,70,2,2,44,2,2,0,425
2,1,1,2,64,2,2,0,0
0,0,0,1,64,1,1,0,242
1178,498,680,4,25,4,4,0,607
700,391,309,2,44,2,2,0,465
0,0,0,1,64,1,1,0,288
0,0,0,1,64,1,1,0,0
0,0,0,1,64,1,1,0,0
104,37,67,1,64,1,1,0,58
0,0,0,1,64,1,1,0,0
477,267,210,6,25,6,6,0,445
128,58,70,5,25,5,5,0,113
2,1,1,1,25,1,1,0,54
688,119,569,4,25,4,4,0,728
380,178,202,6,44,6,5,0,1465
23,11,12,4,25,4,4,0,274
233,179,54,5,25,5,5,0,910
12,12,0,1,124,1,1,0,181
102,71,31,2,25,2,2,0,134
336,195,141,6,25,6,5,0,1508
167,122,45,5,25,5,5,0,1157
97,53,44,5,25,5,4,0,914
85,64,21,2,109,2,2,0,360
82,41,41,2,64,2,2,0,589
12,8,4,1,124,1,1,0,71
239,145,94,2,25,2,2,0,576
4,2,2,1,124,1,1,0,192
11,5,6,2,109,2,2,0,98
28,22,6,2,64,2,2,0,179
810,509,301,8,9,8,6,0,6536
218,91,127,6,25,6,6,0,1020
5,2,3,3,44,3,3,0,354
0,0,0,1,124,1,1,0,151
80,65,15,4,25,4,4,0,752
11,11,0,2,25,2,2,0,130
379,216,163,6,25,6,6,0,3137
