CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
0,0,0,3,28,0,0,0,56
0,0,0,3,28,0,0,0.0153846153846154,195
0,0,0,3,28,0,0,0,41
0,0,0,3,28,0,0,0,8
0,0,0,3,28,0,0,0,37
0,0,0,3,28,0,0,0,47
0,0,0,3,28,0,0,0.0759493670886076,79
0,0,0,3,28,0,0,0,64
0,0,0,3,28,0,0,0,118
0,0,0,3,28,0,0,0,107
0,0,0,3,28,0,0,0,85
0,0,0,3,28,0,0,0,39
0,0,0,3,28,0,0,0,48
3,3,0,6,6,0,3,0,69
0,0,0,3,28,0,0,0,62
0,0,0,3,28,0,0,0,38
0,0,0,3,28,0,0,0,184
0,0,0,3,28,0,0,0,49
0,0,0,3,28,0,0,0,75
0,0,0,3,28,0,0,0,135
0,0,0,3,28,0,0,0,65
0,0,0,3,28,0,0,0,187
0,0,0,3,28,0,0,0,46
0,0,0,3,28,0,0,0,195
3,3,0,6,6,0,3,0,295
3,3,0,6,6,0,3,0,160
0,0,0,6,6,0,3,0,0
0,0,0,3,28,0,0,0,38
0,0,0,3,28,0,0,0.0461538461538462,65
186,162,24,9,30,0,0,0,0
117,114,3,9,28,0,0,0,0
135,81,54,9,28,0,0,0,0
75,27,48,9,28,0,0,0,0
54,36,18,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
57,21,36,15,28,0,0,0,0
0,0,0,6,28,0,0,0,0
300,282,18,12,29,0,0,0,0
228,225,3,9,29,0,0,0,0
0,0,0,6,29,0,0,0,0
21,6,15,9,29,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
201,177,24,12,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,29,0,0,0,0
0,0,0,6,29,0,0,0,0
0,0,0,6,29,0,0,0,0
0,0,0,6,29,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
99,51,48,9,28,0,0,0,0
546,288,258,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
39,27,12,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
75,39,36,9,28,0,0,0,0
33,12,21,12,28,0,0,0,0
0,0,0,6,28,0,0,0,0
264,225,39,9,31,0,0,0,0
0,0,0,6,31,0,0,0,0
0,0,0,6,30,0,0,0,0
75,75,0,9,30,0,0,0,0
270,72,198,12,36,0,0,0,0
201,51,150,12,37,0,0,0,0
159,99,60,12,30,0,0,0,0
0,0,0,6,30,0,0,0,0
0,0,0,6,30,0,0,0,0
81,48,33,9,30,0,0,0,0
144,96,48,9,30,0,0,0,0
0,0,0,6,30,0,0,0,0
69,12,57,9,30,0,0,0,0
15,9,6,9,30,0,0,0,0
0,0,0,6,30,0,0,0,0
30,6,24,9,30,0,0,0,0
90,69,21,12,30,0,0,0,0
0,0,0,6,30,0,0,0,0
24,15,9,12,30,0,0,0,0
96,66,30,12,30,0,0,0,0
0,0,0,6,30,0,0,0,0
0,0,0,6,30,0,0,0,0
675,240,435,21,30,3,0,0,0
0,0,0,6,30,0,0,0,0
0,0,0,6,30,0,0,0,0
33,24,9,9,30,0,0,0,0
9,3,6,9,30,0,0,0,0
0,0,0,6,30,0,0,0,0
39,27,12,9,30,0,0,0,0
15,3,12,9,30,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
18,18,0,9,28,0,0,0,0
15,15,0,9,28,0,0,0,0
15,12,3,9,28,0,0,0,0
12,12,0,12,28,3,0,0,0
12,12,0,9,28,0,0,0,0
15,12,3,9,28,0,0,0,0
15,15,0,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
18,15,3,12,28,0,0,0,0
12,12,0,9,28,0,0,0,0
0,0,0,6,30,0,0,0,0
15,12,3,9,28,0,0,0,0
15,15,0,9,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
6,3,3,9,28,0,0,0,0
6,3,3,9,28,0,0,0,0
243,168,75,15,28,0,0,0,0
6,3,3,9,28,0,0,0,0
93,45,48,12,28,0,0,0,0
30,15,15,9,28,0,0,0,0
0,0,0,6,36,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,6,28,0,0,0,0
264,258,6,12,37,0,0,0,0
96,75,21,18,28,0,0,0,0
0,0,0,6,59,0,0,0,0
279,261,18,15,28,6,0,0,0
3,3,0,9,28,0,0,0,0
279,126,153,18,28,3,0,0,0
498,219,279,21,28,0,0,0,0
492,429,63,18,28,0,0,0,0
90,81,9,12,28,0,0,0,0
27,6,21,9,28,0,0,0,0
3,3,0,9,28,0,0,0,0
15,3,12,12,28,0,0,0,0
456,228,228,18,28,0,0,0,0
135,69,66,15,28,0,0,0,0
72,63,9,12,28,0,0,0,0
0,0,0,3,61,0,0,0,192
0,0,0,3,42,0,0,0,134
84,57,27,9,36,0,0,0,0
0,0,0,3,61,0,0,0,43
90,42,48,6,38,0,0,0,137
15,9,6,9,36,0,0,0.0131004366812227,229
24,9,15,12,36,0,0,0,82
0,0,0,6,36,0,0,0,0
12,6,6,6,58,0,0,0,168
0,0,0,3,61,0,0,0,41
6,3,3,6,36,0,0,0,86
0,0,0,3,61,0,0,0,8
0,0,0,3,61,0,0,0,37
0,0,0,3,61,0,0,0,39
0,0,0,3,61,0,0,0,185
0,0,0,3,61,0,0,0,38
24,12,12,6,38,0,0,0,102
0,0,0,3,61,0,0,0,217
12,6,6,9,31,0,0,0.0652173913043478,46
36,36,0,6,9,3,0,0.1875,32
0,0,0,3,42,0,0,0,49
0,0,0,6,42,0,0,0,0
0,0,0,3,87,0,0,0,48
9,9,0,6,23,0,0,0,48
75,0,75,6,28,0,0,0,65
0,0,0,3,29,0,0,0,60
9,6,3,9,29,0,0,0,0
0,0,0,6,29,0,0,0,0
108,105,3,9,86,0,0,0,51
87,87,0,6,86,0,0,0,37
15,9,6,3,87,0,0,0.0652173913043478,46
0,0,0,3,62,0,0,0.0422535211267606,71
39,30,9,12,31,0,0,0.0535714285714286,112
828,639,189,24,30,0,0,0.0112359550561798,267
240,102,138,9,34,0,0,0,145
228,156,72,12,31,0,0,0,129
18,9,9,9,55,0,0,0.0220588235294118,136
6,3,3,6,55,0,0,0,55
0,0,0,3,62,0,0,0,128
39,0,39,6,41,0,0,0,74
129,111,18,12,77,0,0,0,72
0,0,0,3,31,0,0,0,59
0,0,0,3,1,0,0,0.264705882352941,34
0,0,0,3,1,0,0,0,84
0,0,0,3,1,0,0,0,31
0,0,0,3,30,0,0,0.0526315789473684,57
12,9,3,6,1,0,0,0,56
0,0,0,6,27,0,0,0,0
21,15,6,12,27,0,0,0,0
0,0,0,6,28,0,0,0,0
0,0,0,3,30,0,0,0,47
123,105,18,18,27,3,0,0.0225563909774436,133
39,39,0,6,1,0,0,0,133
0,0,0,3,27,0,0,0.0857142857142857,35
171,75,96,15,27,0,0,0,0
396,330,66,15,27,0,0,0.0173410404624277,173
0,0,0,3,27,0,0,0.0967741935483871,31
0,0,0,6,24,3,0,0,0
0,0,0,3,27,0,0,0,35
0,0,0,6,23,3,0,0,0
0,0,0,3,23,0,0,0.375,8
93,60,33,9,9,6,0,0,20
0,0,0,3,9,3,0,0.148148148148148,81
0,0,0,3,9,3,0,0,89
0,0,0,3,27,0,0,0.15,20
435,354,81,24,9,12,0,0,137
111,24,87,9,1,0,0,0.0352941176470588,85
21,21,0,6,0,3,0,0.05,120
0,0,0,3,9,3,0,0.0594059405940594,101
15,3,12,9,23,3,0,0,0
18,9,9,6,9,6,0,0.0612244897959184,98
0,0,0,6,23,3,0,0,0
0,0,0,3,9,3,0,0.0303030303030303,99
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,65,0,0,0,0
0,0,0,6,43,0,0,0,0
0,0,0,6,56,0,0,0,0
0,0,0,6,56,0,0,0,0
0,0,0,6,56,0,0,0,0
0,0,0,6,56,0,0,0,0
498,123,375,18,62,3,3,0,0
1884,894,990,45,1,9,3,0,0
0,0,0,6,43,0,0,0,0
0,0,0,6,56,0,0,0,0
276,126,150,21,1,3,0,0.0152284263959391,197
3000,2259,741,42,1,9,6,0.032,750
0,0,0,3,65,0,0,0,94
30,21,9,12,1,3,0,0,76
0,0,0,3,65,0,0,0,41
36,12,24,15,1,0,6,0,52
0,0,0,3,65,0,0,0,47
0,0,0,6,63,0,3,0,0
78,36,42,9,7,3,0,0,87
513,456,57,18,7,6,3,0.0173410404624277,173
1473,957,516,30,1,0,3,0,339
0,0,0,6,43,0,0,0,0
0,0,0,6,56,0,0,0,0
0,0,0,6,43,0,0,0,0
81,81,0,9,43,0,3,0,0
0,0,0,6,43,0,0,0,0
33,30,3,9,43,0,0,0,0
51,12,39,6,57,0,3,0,160
0,0,0,3,65,0,0,0,72
0,0,0,6,43,0,0,0,0
3,0,3,9,43,0,0,0,0
3,0,3,9,43,0,0,0,0
0,0,0,6,43,0,0,0,0
0,0,0,6,43,0,0,0,0
0,0,0,6,43,0,0,0,0
6,0,6,9,43,0,0,0,0
6,0,6,9,43,0,0,0,0
87,87,0,12,49,0,0,0,0
54,54,0,6,3,3,0,0,147
42,30,12,9,6,0,0,0,75
186,123,63,12,6,0,0,0,78
12,12,0,9,49,0,0,0,0
0,0,0,6,49,0,0,0,0
9,9,0,6,3,3,0,0,70
0,0,0,3,49,0,0,0,43
0,0,0,3,54,0,0,0,45
801,588,213,24,2,3,3,0,217
6,6,0,6,42,0,0,0,54
0,0,0,3,54,0,0,0,48
0,0,0,3,3,3,0,0,48
57,33,24,9,49,0,3,0,87
45,21,24,6,63,0,3,0,66
213,69,144,12,57,3,6,0,64
129,84,45,9,45,0,0,0,0
276,78,198,18,49,3,6,0,80
30,18,12,9,49,0,3,0,47
729,315,414,15,1,3,3,0.01171875,256
177,66,111,12,57,3,6,0,57
33,3,30,6,57,0,3,0,96
24,3,21,6,57,0,3,0,77
522,102,420,21,3,6,6,0,144
1572,807,765,30,1,0,9,0,179
0,0,0,3,56,0,0,0,48
12,6,6,9,44,0,3,0,0
1188,63,1125,12,57,3,6,0,57
108,15,93,9,44,0,6,0,0
405,159,246,12,2,0,6,0,164
12,6,6,6,38,0,0,0,222
189,81,108,12,2,0,6,0,118
