CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
0,0,0,1,37,0,0,0,129
0,0,0,1,37,0,0,0,60
0,0,0,1,37,0,0,0,51
0,0,0,1,37,0,0,0,155
0,0,0,1,37,0,0,0,131
0,0,0,1,37,0,0,0,172
0,0,0,1,37,0,0,0,346
0,0,0,1,37,0,0,0,455
0,0,0,1,37,0,0,0,227
0,0,0,1,37,0,0,0,88
0,0,0,1,37,0,0,0,297
0,0,0,1,37,0,0,0,707
0,0,0,1,37,0,0,0,459
0,0,0,1,37,0,0,0,711
0,0,0,1,37,0,0,0,145
0,0,0,1,37,0,0,0,127
0,0,0,1,37,0,0,0,263
0,0,0,1,37,0,0,0,91
0,0,0,1,37,0,0,0,224
0,0,0,1,37,0,0,0,69
0,0,0,1,37,0,0,0,109
0,0,0,1,37,0,0,0,311
0,0,0,1,37,0,0,0,93
0,0,0,1,37,0,0,0,86
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,1
0,0,0,1,37,0,0,0,85
0,0,0,1,37,0,0,0,167
0,0,0,1,37,0,0,0,147
0,0,0,1,37,0,0,0,150
0,0,0,1,37,0,0,0,94
0,0,0,1,37,0,0,0,660
0,0,0,1,37,0,0,0,622
0,0,0,1,37,0,0,0,96
174,87,87,1,45,0,0,0,581
35,31,4,2,49,0,0,0,1198
4,3,1,1,71,0,0,0.000700770847932726,1427
4,3,1,1,71,0,0,0.0021978021978022,455
73,48,25,3,93,2,0,0.000578034682080925,1730
9,9,0,1,13,0,0,0,101
56,31,25,10,1,0,0,0,218
2,1,1,1,37,0,0,0,157
16,12,4,5,8,0,0,0,145
0,0,0,1,10,0,0,0,63
138,78,60,2,37,0,0,0,536
0,0,0,1,37,0,0,0,489
0,0,0,1,10,0,0,0,0
2,1,1,1,37,0,0,0,149
50,41,9,5,14,0,0,0,153
6,4,2,2,10,0,0,0,96
7,6,1,2,37,0,0,0,121
2,2,0,1,54,0,0,0,52
2,1,1,2,37,0,0,0,0
6,3,3,1,127,0,0,0,281
501,185,316,12,1,0,0,0,1286
2,1,1,1,37,0,0,0,652
291,232,59,6,8,0,0,0,3246
89,52,37,3,54,0,0,0,219
4,2,2,1,37,0,0,0,166
18,9,9,2,37,0,0,0,1378
0,0,0,1,10,0,0,0,0
2,1,1,2,10,0,0,0,0
0,0,0,1,10,0,0,0,0
23,12,11,2,10,0,0,0,0
0,0,0,1,10,0,0,0,368
0,0,0,1,10,0,0,0,122
0,0,0,1,10,0,0,0,0
0,0,0,1,10,0,0,0,0
4,2,2,1,37,0,0,0,171
6,3,3,1,37,0,0,0,181
2,1,1,1,37,0,0,0,662
2,1,1,1,37,0,0,0,416
2,1,1,1,37,0,0,0,1076
